logID,title,visibility,region,revision,segments,startTime,endTime,report_start_at,report_end_at,report_link,zone_id,page,current_page,last_page,has_more_pages,per_page,total
3FLKYfgPyApZvbq7,SSC / TK,public,Korea,31,31,1786102367019,1786105535289,2026-08-07T11:32:47Z,2026-08-07T12:25:35Z,https://classic.warcraftlogs.com/reports/3FLKYfgPyApZvbq7,1056,2,2,-1,TRUE,100,-1
vThqyjCDLR3ag8VF,SSC / TK,public,Korea,31,31,1786102308203,1786105530212,2026-08-07T11:31:48Z,2026-08-07T12:25:30Z,https://classic.warcraftlogs.com/reports/vThqyjCDLR3ag8VF,1056,2,2,-1,TRUE,100,-1
tzWTLvYn4XBR8PKZ,8-7,public,China,9,20,1786103820805,1786105524886,2026-08-07T11:57:00Z,2026-08-07T12:25:24Z,https://classic.warcraftlogs.com/reports/tzWTLvYn4XBR8PKZ,1056,2,2,-1,TRUE,100,-1
cYR89qW4Q1MLg7dA,SSC / TK,public,China,32,33,1786099943097,1786105508865,2026-08-07T10:52:23Z,2026-08-07T12:25:08Z,https://classic.warcraftlogs.com/reports/cYR89qW4Q1MLg7dA,1056,2,2,-1,TRUE,100,-1
aNFbhvp7LgXnAf8c,SSC / TK,public,Korea,29,32,1786100569075,1786105519767,2026-08-07T11:02:49Z,2026-08-07T12:25:19Z,https://classic.warcraftlogs.com/reports/aNFbhvp7LgXnAf8c,1056,2,2,-1,TRUE,100,-1
KpAvNrT6tahRwzD7,SSC / TK,public,China,34,36,1786100019407,1786105519288,2026-08-07T10:53:39Z,2026-08-07T12:25:19Z,https://classic.warcraftlogs.com/reports/KpAvNrT6tahRwzD7,1056,2,2,-1,TRUE,100,-1
cNf126yY7rqb3nL4,807,public,China,30,33,1786100186528,1786105509626,2026-08-07T10:56:26Z,2026-08-07T12:25:09Z,https://classic.warcraftlogs.com/reports/cNf126yY7rqb3nL4,1056,2,2,-1,TRUE,100,-1
6FHb7GxNWnaA8rdz,SSC / TK,public,China,31,33,1786098327419,1786105511538,2026-08-07T10:25:27Z,2026-08-07T12:25:11Z,https://classic.warcraftlogs.com/reports/6FHb7GxNWnaA8rdz,1056,2,2,-1,TRUE,100,-1
g7aGmFZNM3q8k1fW,SSC / TK,public,Korea,25,25,1786102598519,1786105508485,2026-08-07T11:36:38Z,2026-08-07T12:25:08Z,https://classic.warcraftlogs.com/reports/g7aGmFZNM3q8k1fW,1056,2,2,-1,TRUE,100,-1
1Jd3cnKqgGhVptQz,SSC / TK,public,China,17,20,1786101985401,1786105508096,2026-08-07T11:26:25Z,2026-08-07T12:25:08Z,https://classic.warcraftlogs.com/reports/1Jd3cnKqgGhVptQz,1056,2,2,-1,TRUE,100,-1
2xHGhr3avJzNj7Mn,SSC / TK,public,Korea,5,15,1786104432310,1786105486575,2026-08-07T12:07:12Z,2026-08-07T12:24:46Z,https://classic.warcraftlogs.com/reports/2xHGhr3avJzNj7Mn,1056,2,2,-1,TRUE,100,-1
dr86ChBN4yGk7AwP,리웨이,public,Korea,6,16,1786102413300,1786105480433,2026-08-07T11:33:33Z,2026-08-07T12:24:40Z,https://classic.warcraftlogs.com/reports/dr86ChBN4yGk7AwP,1056,2,2,-1,TRUE,100,-1
dfNXQrRmwb4PGvtM,2026.8.7,public,China,11,19,1786103421211,1786105471635,2026-08-07T11:50:21Z,2026-08-07T12:24:31Z,https://classic.warcraftlogs.com/reports/dfNXQrRmwb4PGvtM,1056,2,2,-1,TRUE,100,-1
aptrTFj4mWzwVbxA,1,public,China,22,27,1786099238520,1786105467759,2026-08-07T10:40:38Z,2026-08-07T12:24:27Z,https://classic.warcraftlogs.com/reports/aptrTFj4mWzwVbxA,1056,2,2,-1,TRUE,100,-1
8hnajqKxwCRZ7kPM,SSC / TK,public,China,19,27,1786101290234,1786105469001,2026-08-07T11:14:50Z,2026-08-07T12:24:29Z,https://classic.warcraftlogs.com/reports/8hnajqKxwCRZ7kPM,1056,2,2,-1,TRUE,100,-1
GWv7hXnfCPDLpdYb,SSC / TK,public,China,15,21,1786101689110,1786105450289,2026-08-07T11:21:29Z,2026-08-07T12:24:10Z,https://classic.warcraftlogs.com/reports/GWv7hXnfCPDLpdYb,1056,2,2,-1,TRUE,100,-1
DcRBWqx2b6FkamHG,SSC / TK,public,China,24,24,1786100586343,1786105450339,2026-08-07T11:03:06Z,2026-08-07T12:24:10Z,https://classic.warcraftlogs.com/reports/DcRBWqx2b6FkamHG,1056,2,2,-1,TRUE,100,-1
7hArPNnx3b2Ytz1R,0807双本,public,China,28,34,1786100924049,1786105451210,2026-08-07T11:08:44Z,2026-08-07T12:24:11Z,https://classic.warcraftlogs.com/reports/7hArPNnx3b2Ytz1R,1056,2,2,-1,TRUE,100,-1
1ct47GRkwZDX8p3a,SSC / TK,public,China,22,26,1786101121130,1786105449705,2026-08-07T11:12:01Z,2026-08-07T12:24:09Z,https://classic.warcraftlogs.com/reports/1ct47GRkwZDX8p3a,1056,2,2,-1,TRUE,100,-1
n28TCVtGJxFZMXYz,SSC / TK,public,China,19,25,1786101685843,1786105439984,2026-08-07T11:21:25Z,2026-08-07T12:23:59Z,https://classic.warcraftlogs.com/reports/n28TCVtGJxFZMXYz,1056,2,2,-1,TRUE,100,-1
1w7n3YLmkp9tVDdy,SSC / TK,public,China,31,34,1786097658962,1786105437730,2026-08-07T10:14:18Z,2026-08-07T12:23:57Z,https://classic.warcraftlogs.com/reports/1w7n3YLmkp9tVDdy,1056,2,2,-1,TRUE,100,-1
BA3bQxztLdC1H4Pa,SSC / TK,public,China,1,1,1786099390107,1786105414301,2026-08-07T10:43:10Z,2026-08-07T12:23:34Z,https://classic.warcraftlogs.com/reports/BA3bQxztLdC1H4Pa,1056,2,2,-1,TRUE,100,-1
3wgXP8yA9Z1TGDbM,SSC / TK,public,China,36,38,1786094640148,1786105411245,2026-08-07T09:24:00Z,2026-08-07T12:23:31Z,https://classic.warcraftlogs.com/reports/3wgXP8yA9Z1TGDbM,1056,2,2,-1,TRUE,100,-1
YK6aHngMBJt8bPjq,SSC / TK,public,Korea,33,35,1786100331549,1786105408548,2026-08-07T10:58:51Z,2026-08-07T12:23:28Z,https://classic.warcraftlogs.com/reports/YK6aHngMBJt8bPjq,1056,2,2,-1,TRUE,100,-1
faFc1Nx8PWwhqCpB,SSC / TK,public,Korea,33,36,1786099654911,1786105397736,2026-08-07T10:47:34Z,2026-08-07T12:23:17Z,https://classic.warcraftlogs.com/reports/faFc1Nx8PWwhqCpB,1056,2,2,-1,TRUE,100,-1
LcFYpNbrACq9mhKa,SSC / TK,public,China,30,31,1786100620801,1786105388156,2026-08-07T11:03:40Z,2026-08-07T12:23:08Z,https://classic.warcraftlogs.com/reports/LcFYpNbrACq9mhKa,1056,2,2,-1,TRUE,100,-1
GX6wWVMm4yJbq9f2,SSC / TK - 07/08/26,public,United States,70,71,1786091731701,1786105379811,2026-08-07T08:35:31Z,2026-08-07T12:22:59Z,https://classic.warcraftlogs.com/reports/GX6wWVMm4yJbq9f2,1056,2,2,-1,TRUE,100,-1
wybGNA8d1tx3Kp9P,SSC / TK,public,United States,71,71,1786093170830,1786105102005,2026-08-07T08:59:30Z,2026-08-07T12:18:22Z,https://classic.warcraftlogs.com/reports/wybGNA8d1tx3Kp9P,1056,2,2,-1,TRUE,100,-1
pYyLT8RHcbPB1ZqK,SSC / TK,public,China,1,29,1786100684486,1786105232333,2026-08-07T11:04:44Z,2026-08-07T12:20:32Z,https://classic.warcraftlogs.com/reports/pYyLT8RHcbPB1ZqK,1056,2,2,-1,TRUE,100,-1
HvrJwLCtzjaX3PZ4,0807毒蛇风暴,public,China,1,16,1786102277161,1786105309075,2026-08-07T11:31:17Z,2026-08-07T12:21:49Z,https://classic.warcraftlogs.com/reports/HvrJwLCtzjaX3PZ4,1056,2,2,-1,TRUE,100,-1
mtMFkb6wYg3ja8RH,SSC / TK,public,China,1,3,1786100314999,1786105288742,2026-08-07T10:58:34Z,2026-08-07T12:21:28Z,https://classic.warcraftlogs.com/reports/mtMFkb6wYg3ja8RH,1056,2,2,-1,TRUE,100,-1
btRW9Xwm8MLr4GjP,SSC / TK,public,China,21,25,1786100418059,1786105322364,2026-08-07T11:00:18Z,2026-08-07T12:22:02Z,https://classic.warcraftlogs.com/reports/btRW9Xwm8MLr4GjP,1056,2,2,-1,TRUE,100,-1
vkKQLAhwR391Yypt,SSC / TK,public,China,25,31,1786100684791,1786105320909,2026-08-07T11:04:44Z,2026-08-07T12:22:00Z,https://classic.warcraftlogs.com/reports/vkKQLAhwR391Yypt,1056,2,2,-1,TRUE,100,-1
BcR7p1Agq6XQwmkf,SSC / TK,public,Korea,35,36,1786099715795,1786105324940,2026-08-07T10:48:35Z,2026-08-07T12:22:04Z,https://classic.warcraftlogs.com/reports/BcR7p1Agq6XQwmkf,1056,2,2,-1,TRUE,100,-1
QM18jLCAr7v9c6m4,周五222,public,China,21,25,1786100608569,1786105322995,2026-08-07T11:03:28Z,2026-08-07T12:22:02Z,https://classic.warcraftlogs.com/reports/QM18jLCAr7v9c6m4,1056,2,2,-1,TRUE,100,-1
agA7bqPxWm8HtTpk,SSC / TK,public,United States,1,29,1786093903953,1786102511026,2026-08-07T09:11:43Z,2026-08-07T11:35:11Z,https://classic.warcraftlogs.com/reports/agA7bqPxWm8HtTpk,1056,2,2,-1,TRUE,100,-1
GJC3ahnwLvAMtXQH,Boho,public,Korea,20,28,1786102310280,1786105319557,2026-08-07T11:31:50Z,2026-08-07T12:21:59Z,https://classic.warcraftlogs.com/reports/GJC3ahnwLvAMtXQH,1056,2,2,-1,TRUE,100,-1
zVdcM3Gtm9ZaFwD6,SSC / TK,public,Korea,1,25,1786100731522,1786105089175,2026-08-07T11:05:31Z,2026-08-07T12:18:09Z,https://classic.warcraftlogs.com/reports/zVdcM3Gtm9ZaFwD6,1056,2,2,-1,TRUE,100,-1
a9r7tPvjnRHZLmk2,SSC / TK,public,Korea,25,31,1786101041723,1786105283780,2026-08-07T11:10:41Z,2026-08-07T12:21:23Z,https://classic.warcraftlogs.com/reports/a9r7tPvjnRHZLmk2,1056,2,2,-1,TRUE,100,-1
MQVmhwcDvPgKBz7y,SSC / TK,public,Korea,33,33,1786076860589,1786105283251,2026-08-07T04:27:40Z,2026-08-07T12:21:23Z,https://classic.warcraftlogs.com/reports/MQVmhwcDvPgKBz7y,1056,2,2,-1,TRUE,100,-1
kb9wvh3n8TDBZRqM,tk downunder ,public,United States,1,15,1786094675193,1786104677463,2026-08-07T09:24:35Z,2026-08-07T12:11:17Z,https://classic.warcraftlogs.com/reports/kb9wvh3n8TDBZRqM,1056,2,2,-1,TRUE,100,-1
3tmq7B4aQzPAYcFg,SSC / TK,public,Korea,27,30,1786099897556,1786105204882,2026-08-07T10:51:37Z,2026-08-07T12:20:04Z,https://classic.warcraftlogs.com/reports/3tmq7B4aQzPAYcFg,1056,2,2,-1,TRUE,100,-1
gpmD4ArYNc1kzFdZ,SSC / TK,public,Korea,26,30,1786100907816,1786105275194,2026-08-07T11:08:27Z,2026-08-07T12:21:15Z,https://classic.warcraftlogs.com/reports/gpmD4ArYNc1kzFdZ,1056,2,2,-1,TRUE,100,-1
qc6N8HGvxFJZa7Wy,SSC / TK,public,China,13,33,1786100016941,1786105406095,2026-08-07T10:53:36Z,2026-08-07T12:23:26Z,https://classic.warcraftlogs.com/reports/qc6N8HGvxFJZa7Wy,1056,2,2,-1,TRUE,100,-1
BHdGkFJcCjfywrLK,SSC / TK,public,Korea,25,27,1786100842008,1786105259320,2026-08-07T11:07:22Z,2026-08-07T12:20:59Z,https://classic.warcraftlogs.com/reports/BHdGkFJcCjfywrLK,1056,2,2,-1,TRUE,100,-1
4ZDT1N7h6JVvaQBL,SSC / TK,public,China,20,20,1786100101116,1786105249360,2026-08-07T10:55:01Z,2026-08-07T12:20:49Z,https://classic.warcraftlogs.com/reports/4ZDT1N7h6JVvaQBL,1056,2,2,-1,TRUE,100,-1
yQGcFr3XKkCaRzbv,上头组 裙Alexhou0602,public,China,14,21,1786101063022,1786105250850,2026-08-07T11:11:03Z,2026-08-07T12:20:50Z,https://classic.warcraftlogs.com/reports/yQGcFr3XKkCaRzbv,1056,2,2,-1,TRUE,100,-1
9Hh46RdGmZDYKj3k,SSC / TK,public,China,26,30,1786101557205,1786105236798,2026-08-07T11:19:17Z,2026-08-07T12:20:36Z,https://classic.warcraftlogs.com/reports/9Hh46RdGmZDYKj3k,1056,2,2,-1,TRUE,100,-1
tpvzND6jbwPYMVJA,SSC / TK,public,China,26,29,1786100730075,1786105237614,2026-08-07T11:05:30Z,2026-08-07T12:20:37Z,https://classic.warcraftlogs.com/reports/tpvzND6jbwPYMVJA,1056,2,2,-1,TRUE,100,-1
MZcN9KbfwthQp4jP,SSC / TK,public,Korea,16,30,1786100441971,1786105188686,2026-08-07T11:00:41Z,2026-08-07T12:19:48Z,https://classic.warcraftlogs.com/reports/MZcN9KbfwthQp4jP,1056,2,2,-1,TRUE,100,-1
bB1gWPnTGMhN3Fw9,SSC / TK,public,China,1,6,1786101022521,1786105113595,2026-08-07T11:10:22Z,2026-08-07T12:18:33Z,https://classic.warcraftlogs.com/reports/bB1gWPnTGMhN3Fw9,1056,2,2,-1,TRUE,100,-1
Abnq4WXJV37kBcZQ,SSC / TK,public,China,17,19,1786101762014,1786105160621,2026-08-07T11:22:42Z,2026-08-07T12:19:20Z,https://classic.warcraftlogs.com/reports/Abnq4WXJV37kBcZQ,1056,2,2,-1,TRUE,100,-1
B6mJpfthr4n1dHZL,SSC / TK,public,Korea,28,33,1786101384878,1786105156898,2026-08-07T11:16:24Z,2026-08-07T12:19:16Z,https://classic.warcraftlogs.com/reports/B6mJpfthr4n1dHZL,1056,2,2,-1,TRUE,100,-1
ARLh4gdkpY6vF9Ww,ssc,public,United States,1,36,1786097221290,1786106520984,2026-08-07T10:07:01Z,2026-08-07T12:42:00Z,https://classic.warcraftlogs.com/reports/ARLh4gdkpY6vF9Ww,1056,2,2,-1,TRUE,100,-1
ZyYbh7BjLtNRzAd9,아영막공,public,Korea,33,36,1786100174810,1786104973799,2026-08-07T10:56:14Z,2026-08-07T12:16:13Z,https://classic.warcraftlogs.com/reports/ZyYbh7BjLtNRzAd9,1056,2,2,-1,TRUE,100,-1
bxYFQztK1nVZP8Cf,SSC / TK,public,China,27,31,1786097984225,1786104937288,2026-08-07T10:19:44Z,2026-08-07T12:15:37Z,https://classic.warcraftlogs.com/reports/bxYFQztK1nVZP8Cf,1056,2,2,-1,TRUE,100,-1
nBMty9XLYVp4CJfg,SSC / TK,public,Korea,44,60,1786096403473,1786104936872,2026-08-07T09:53:23Z,2026-08-07T12:15:36Z,https://classic.warcraftlogs.com/reports/nBMty9XLYVp4CJfg,1056,2,2,-1,TRUE,100,-1
Xx9H2BjLWamMgFck,SSC / TK,public,Korea,58,61,1786097131454,1786104936686,2026-08-07T10:05:31Z,2026-08-07T12:15:36Z,https://classic.warcraftlogs.com/reports/Xx9H2BjLWamMgFck,1056,2,2,-1,TRUE,100,-1
KnJa1gh7mHwj9Rv6,SSC / TK,public,China,1,3,1786079507924,1786104618189,2026-08-07T05:11:47Z,2026-08-07T12:10:18Z,https://classic.warcraftlogs.com/reports/KnJa1gh7mHwj9Rv6,1056,2,2,-1,TRUE,100,-1
6kdTV8Q9HGCP7BMx,SSC / TK,public,Europe,1,33,1786096055559,1786104820164,2026-08-07T09:47:35Z,2026-08-07T12:13:40Z,https://classic.warcraftlogs.com/reports/6kdTV8Q9HGCP7BMx,1056,2,2,-1,TRUE,100,-1
xM4fC1KHaVRpGXWv,SSC / TK,public,United States,45,47,1786096479525,1786104846816,2026-08-07T09:54:39Z,2026-08-07T12:14:06Z,https://classic.warcraftlogs.com/reports/xM4fC1KHaVRpGXWv,1056,2,2,-1,TRUE,100,-1
JjrybRzXAgDa2NpH,SSC / TK,public,China,1,28,1786100684486,1786104617885,2026-08-07T11:04:44Z,2026-08-07T12:10:17Z,https://classic.warcraftlogs.com/reports/JjrybRzXAgDa2NpH,1056,2,2,-1,TRUE,100,-1
dNHxCVh3A1TfM7wr,SSC / TK,public,Korea,28,28,1786101034937,1786104753308,2026-08-07T11:10:34Z,2026-08-07T12:12:33Z,https://classic.warcraftlogs.com/reports/dNHxCVh3A1TfM7wr,1056,2,2,-1,TRUE,100,-1
2QmGRWZtFcCBPDAf,SSC / TK,public,Korea,1,8,1786103825574,1786104698693,2026-08-07T11:57:05Z,2026-08-07T12:11:38Z,https://classic.warcraftlogs.com/reports/2QmGRWZtFcCBPDAf,1056,2,2,-1,TRUE,100,-1
yYv3qHNVJL97f1AZ,8.7双本,public,China,22,22,1786100720434,1786104551295,2026-08-07T11:05:20Z,2026-08-07T12:09:11Z,https://classic.warcraftlogs.com/reports/yYv3qHNVJL97f1AZ,1056,2,2,-1,TRUE,100,-1
ymac2Hd9Brfx1RYL,"Honor pug, kinda clean",public,Europe,1,62,1786048181138,1786059252155,2026-08-06T20:29:41Z,2026-08-06T23:34:12Z,https://classic.warcraftlogs.com/reports/ymac2Hd9Brfx1RYL,1056,2,2,-1,TRUE,100,-1
4QKd82bwJBnWHDXY,SSC / TK,public,Korea,2,108,1786066824511,1786087864139,2026-08-07T01:40:24Z,2026-08-07T07:31:04Z,https://classic.warcraftlogs.com/reports/4QKd82bwJBnWHDXY,1056,2,2,-1,TRUE,100,-1
QCm9JY2bZycwqj18,SSC / TK,public,China,1,4,1786101022521,1786104420576,2026-08-07T11:10:22Z,2026-08-07T12:07:00Z,https://classic.warcraftlogs.com/reports/QCm9JY2bZycwqj18,1056,2,2,-1,TRUE,100,-1
q3j7Xrw4Z8RHTmvd,SSC / TK,public,Europe,1,4,1786092356364,1786103611065,2026-08-07T08:45:56Z,2026-08-07T11:53:31Z,https://classic.warcraftlogs.com/reports/q3j7Xrw4Z8RHTmvd,1056,2,2,-1,TRUE,100,-1
Gf3HngJMPvbWBN6Y,SSC / TK,public,Korea,33,35,1786099993413,1786104485594,2026-08-07T10:53:13Z,2026-08-07T12:08:05Z,https://classic.warcraftlogs.com/reports/Gf3HngJMPvbWBN6Y,1056,2,2,-1,TRUE,100,-1
bgafkxHZmvFqn3Q9,SSC / TK,public,United States,1,38,1785935170041,1785942023949,2026-08-05T13:06:10Z,2026-08-05T15:00:23Z,https://classic.warcraftlogs.com/reports/bgafkxHZmvFqn3Q9,1056,2,2,-1,TRUE,100,-1
1q23RpBmnz4NPD6L,52,public,China,91,114,1786066438358,1786104455959,2026-08-07T01:33:58Z,2026-08-07T12:07:35Z,https://classic.warcraftlogs.com/reports/1q23RpBmnz4NPD6L,1056,2,2,-1,TRUE,100,-1
rKc1DmNL42xnvTy6,SSC / TK,public,China,1,29,1786099390107,1786104223099,2026-08-07T10:43:10Z,2026-08-07T12:03:43Z,https://classic.warcraftlogs.com/reports/rKc1DmNL42xnvTy6,1056,2,2,-1,TRUE,100,-1
cJk12wFx8HrXBVmK,SSC / TK,public,China,1,2,1786099670097,1786103806994,2026-08-07T10:47:50Z,2026-08-07T11:56:46Z,https://classic.warcraftlogs.com/reports/cJk12wFx8HrXBVmK,1056,2,2,-1,TRUE,100,-1
Qyq6JgmaLdvhYVN8,SSC / TK,public,China,1,3,1786101022521,1786103978428,2026-08-07T11:10:22Z,2026-08-07T11:59:38Z,https://classic.warcraftlogs.com/reports/Qyq6JgmaLdvhYVN8,1056,2,2,-1,TRUE,100,-1
9Gr8VBJwpYadQ2Wx,SSC / TK,public,China,1,4,1786098927312,1786104071846,2026-08-07T10:35:27Z,2026-08-07T12:01:11Z,https://classic.warcraftlogs.com/reports/9Gr8VBJwpYadQ2Wx,1056,2,2,-1,TRUE,100,-1
3x8gYmaV6hrFPv7Z,SSC / TK,public,China,1,3,1786098927312,1786102955764,2026-08-07T10:35:27Z,2026-08-07T11:42:35Z,https://classic.warcraftlogs.com/reports/3x8gYmaV6hrFPv7Z,1056,2,2,-1,TRUE,100,-1
BKaLWmMzVcDFQJZ3,SSC / TK,public,China,1,12,1786101284231,1786103674121,2026-08-07T11:14:44Z,2026-08-07T11:54:34Z,https://classic.warcraftlogs.com/reports/BKaLWmMzVcDFQJZ3,1056,2,2,-1,TRUE,100,-1
PAYTM9DJfvpzZQC2,SSC / TK,public,United States,1,41,1786093818380,1786103846953,2026-08-07T09:10:18Z,2026-08-07T11:57:26Z,https://classic.warcraftlogs.com/reports/PAYTM9DJfvpzZQC2,1056,2,2,-1,TRUE,100,-1
hmrpaKZGJXAfb2vj,SSC / TK,public,China,1,23,1786100684486,1786103768144,2026-08-07T11:04:44Z,2026-08-07T11:56:08Z,https://classic.warcraftlogs.com/reports/hmrpaKZGJXAfb2vj,1056,2,2,-1,TRUE,100,-1
ba4n7jDM61fYmFGN,SSC / TK,public,Europe,1,58,1786092086512,1786103694947,2026-08-07T08:41:26Z,2026-08-07T11:54:54Z,https://classic.warcraftlogs.com/reports/ba4n7jDM61fYmFGN,1056,2,2,-1,TRUE,100,-1
vWYHKTkb41RAgJx8,SSC / TK,public,Korea,1,3,1786101356420,1786103392048,2026-08-07T11:15:56Z,2026-08-07T11:49:52Z,https://classic.warcraftlogs.com/reports/vWYHKTkb41RAgJx8,1056,2,2,-1,TRUE,100,-1
LzYch7BNd8WGZvMt,SSC / TK,public,China,1,3,1786079507924,1786103498932,2026-08-07T05:11:47Z,2026-08-07T11:51:38Z,https://classic.warcraftlogs.com/reports/LzYch7BNd8WGZvMt,1056,2,2,-1,TRUE,100,-1
NZ3vMnq1dyK7xhz9,SSC / TK,public,China,1,46,1786093564151,1786103333829,2026-08-07T09:06:04Z,2026-08-07T11:48:53Z,https://classic.warcraftlogs.com/reports/NZ3vMnq1dyK7xhz9,1056,2,2,-1,TRUE,100,-1
846yvmaVbKCRL3Hn,SSC / TK,public,Europe,33,33,1786092260152,1786103610857,2026-08-07T08:44:20Z,2026-08-07T11:53:30Z,https://classic.warcraftlogs.com/reports/846yvmaVbKCRL3Hn,1056,2,2,-1,TRUE,100,-1
6QJ9wpVjh1MrkBGZ,SSC / TK,public,Europe,50,61,1786091855348,1786103613754,2026-08-07T08:37:35Z,2026-08-07T11:53:33Z,https://classic.warcraftlogs.com/reports/6QJ9wpVjh1MrkBGZ,1056,2,2,-1,TRUE,100,-1
fK9naL7XyAvTzFpG,SSC / TK,public,China,1,19,1786100684486,1786103288640,2026-08-07T11:04:44Z,2026-08-07T11:48:08Z,https://classic.warcraftlogs.com/reports/fK9naL7XyAvTzFpG,1056,2,2,-1,TRUE,100,-1
yQGP6czFN1bdxWAB,SSC / TK,public,China,1,1,1786099239868,1786102236712,2026-08-07T10:40:39Z,2026-08-07T11:30:36Z,https://classic.warcraftlogs.com/reports/yQGP6czFN1bdxWAB,1056,2,2,-1,TRUE,100,-1
wGjP3zpmBCRnt8cq,SSC / TK,public,Europe,1,13,1786037002177,1786062829629,2026-08-06T17:23:22Z,2026-08-07T00:33:49Z,https://classic.warcraftlogs.com/reports/wGjP3zpmBCRnt8cq,1056,2,2,-1,TRUE,100,-1
jzFNMZJVtaC31KxQ,lock tk/ssc,public,United States,41,41,1786093920202,1786103454598,2026-08-07T09:12:00Z,2026-08-07T11:50:54Z,https://classic.warcraftlogs.com/reports/jzFNMZJVtaC31KxQ,1056,2,2,-1,TRUE,100,-1
8GMr6Q71xpFdqZn3,SSC / TK,public,Korea,1,19,1786097220647,1786099784809,2026-08-07T10:07:00Z,2026-08-07T10:49:44Z,https://classic.warcraftlogs.com/reports/8GMr6Q71xpFdqZn3,1056,2,2,-1,TRUE,100,-1
kFALwjvcdK7JyB4R,Time Zone: SSC - Bog Standard - 08/07,public,United States,1,34,1786086272757,1786101612315,2026-08-07T07:04:32Z,2026-08-07T11:20:12Z,https://classic.warcraftlogs.com/reports/kFALwjvcdK7JyB4R,1056,2,2,-1,TRUE,100,-1
fJnhjCm9K3av17yZ,SSC / TK,public,United States,50,64,1786056638142,1786103049715,2026-08-06T22:50:38Z,2026-08-07T11:44:09Z,https://classic.warcraftlogs.com/reports/fJnhjCm9K3av17yZ,1056,2,2,-1,TRUE,100,-1
rGKdm9W18YQfZJvR,SSC / TK,public,United States,56,57,1786095358138,1786102891818,2026-08-07T09:35:58Z,2026-08-07T11:41:31Z,https://classic.warcraftlogs.com/reports/rGKdm9W18YQfZJvR,1056,3,3,-1,TRUE,100,-1
bBPX1WmJTdK2FGZh,두존나크,public,Korea,4,4,1786100844827,1786102694436,2026-08-07T11:07:24Z,2026-08-07T11:38:14Z,https://classic.warcraftlogs.com/reports/bBPX1WmJTdK2FGZh,1056,3,3,-1,TRUE,100,-1
bj8zPKwhya2JZxBv,Elotheras Weekly Pug ,public,Europe,30,31,1786097206795,1786102680529,2026-08-07T10:06:46Z,2026-08-07T11:38:00Z,https://classic.warcraftlogs.com/reports/bj8zPKwhya2JZxBv,1056,3,3,-1,TRUE,100,-1
KhRzbyPX3MB8QYgm,SSC / TK,public,China,1,1,1786018109236,1786031045776,2026-08-06T12:08:29Z,2026-08-06T15:44:05Z,https://classic.warcraftlogs.com/reports/KhRzbyPX3MB8QYgm,1056,3,3,-1,TRUE,100,-1
rpzVJfwL82hd13mC,SSC / TK,public,China,1,7,1786100581599,1786102083723,2026-08-07T11:03:01Z,2026-08-07T11:28:03Z,https://classic.warcraftlogs.com/reports/rpzVJfwL82hd13mC,1056,3,3,-1,TRUE,100,-1
WmagAMvnw1Qzp6jV,randompug,public,Europe,6,6,1786101487791,1786102357916,2026-08-07T11:18:07Z,2026-08-07T11:32:37Z,https://classic.warcraftlogs.com/reports/WmagAMvnw1Qzp6jV,1056,3,3,-1,TRUE,100,-1
Ry2LvkmXJN8TxwaP,SSC / TK,public,United States,48,48,1786091762985,1786102350766,2026-08-07T08:36:02Z,2026-08-07T11:32:30Z,https://classic.warcraftlogs.com/reports/Ry2LvkmXJN8TxwaP,1056,3,3,-1,TRUE,100,-1
1HQyPRNALX7q8K3F,SSC / TK,public,United States,24,34,1786095773845,1786102341714,2026-08-07T09:42:53Z,2026-08-07T11:32:21Z,https://classic.warcraftlogs.com/reports/1HQyPRNALX7q8K3F,1056,3,3,-1,TRUE,100,-1
VWrg42cFB17Nbzdj,SSC(kurz)&Kara Fun,public,Europe,1,37,1786038898176,1786049166073,2026-08-06T17:54:58Z,2026-08-06T20:46:06Z,https://classic.warcraftlogs.com/reports/VWrg42cFB17Nbzdj,1056,3,3,-1,TRUE,100,-1
zVNMKD6jbm38aCwp,SSC / TK,public,United States,33,34,1786095437380,1786102122025,2026-08-07T09:37:17Z,2026-08-07T11:28:42Z,https://classic.warcraftlogs.com/reports/zVNMKD6jbm38aCwp,1056,3,3,-1,TRUE,100,-1
x7dnQLqPKmHGNRvc,SSC Raid 2 - 08/07/26,public,Europe,48,49,1786090832013,1786102041003,2026-08-07T08:20:32Z,2026-08-07T11:27:21Z,https://classic.warcraftlogs.com/reports/x7dnQLqPKmHGNRvc,1056,3,3,-1,TRUE,100,-1
JVr1CkcZhDFfR4tg,SSC / TK,public,Europe,50,51,1786088265412,1786102039200,2026-08-07T07:37:45Z,2026-08-07T11:27:19Z,https://classic.warcraftlogs.com/reports/JVr1CkcZhDFfR4tg,1056,3,3,-1,TRUE,100,-1
jwpHvhKzWmN82fAD,SSC / TK,public,United States,77,78,1786090422525,1786101647698,2026-08-07T08:13:42Z,2026-08-07T11:20:47Z,https://classic.warcraftlogs.com/reports/jwpHvhKzWmN82fAD,1056,3,3,-1,TRUE,100,-1
8Cg1WQvYbnpjGDfm,boingg,public,United States,79,79,1786088738172,1786101648705,2026-08-07T07:45:38Z,2026-08-07T11:20:48Z,https://classic.warcraftlogs.com/reports/8Cg1WQvYbnpjGDfm,1056,3,3,-1,TRUE,100,-1
